timestamp,messageType,latencyMs,statusCode,roomId
1760129939278,TEXT,3,200,5
1760129939276,TEXT,5,200,10
1760129939277,TEXT,4,200,12
1760129939275,TEXT,6,200,3
1760129939273,TEXT,7,200,1
1760129939281,TEXT,0,200,13
1760129939278,TEXT,4,200,10
1760129939282,LEAVE,0,200,10
1760129939282,TEXT,0,200,7
1760129939285,TEXT,0,200,5
1760129939285,TEXT,0,200,15
1760129939286,TEXT,0,200,18
1760129939287,TEXT,0,200,17
1760129939287,JOIN,0,200,17
1760129939288,TEXT,0,200,20
1760129939289,TEXT,0,200,3
1760129939289,TEXT,0,200,6
1760129939290,TEXT,0,200,7
1760129939290,TEXT,0,200,3
1760129939290,TEXT,0,200,12
1760129939290,LEAVE,0,200,9
1760129939290,TEXT,0,200,12
1760129939291,TEXT,0,200,3
1760129939291,TEXT,0,200,5
1760129939291,TEXT,0,200,17
1760129939291,TEXT,0,200,14
1760129939291,LEAVE,0,200,7
1760129939291,TEXT,0,200,14
1760129939293,TEXT,0,200,7
1760129939293,TEXT,0,200,1
1760129939292,TEXT,0,200,10
1760129939293,TEXT,0,200,13
1760129939293,TEXT,0,200,10
1760129939292,TEXT,0,200,4
1760129939294,TEXT,2,200,4
1760129939294,TEXT,2,200,7
1760129939294,LEAVE,2,200,6
1760129939294,JOIN,2,200,8
1760129939294,TEXT,2,200,8
1760129939296,TEXT,0,200,3
1760129939296,TEXT,0,200,18
1760129939296,TEXT,1,200,12
1760129939297,TEXT,0,200,17
1760129939297,JOIN,1,200,12
1760129939296,TEXT,1,200,7
1760129939296,TEXT,1,200,20
1760129939297,TEXT,0,200,20
1760129939297,TEXT,1,200,1
1760129939296,TEXT,1,200,11
1760129939297,TEXT,1,200,14
1760129939297,JOIN,1,200,5
1760129939297,TEXT,1,200,14
1760129939296,TEXT,1,200,13
1760129939297,TEXT,1,200,9
1760129939297,TEXT,1,200,10
1760129939296,TEXT,1,200,11
1760129939297,JOIN,1,200,4
1760129939297,TEXT,1,200,18
1760129939297,TEXT,1,200,10
1760129939296,TEXT,1,200,8
1760129939297,TEXT,1,200,11
1760129939297,TEXT,1,200,6
1760129939297,TEXT,1,200,8
1760129939297,TEXT,1,200,6
1760129939297,TEXT,1,200,10
1760129939298,TEXT,0,200,16
1760129939298,TEXT,0,200,4
1760129939298,TEXT,0,200,1
1760129939298,TEXT,0,200,1
1760129939299,TEXT,0,200,14
1760129939299,TEXT,0,200,7
1760129939299,TEXT,0,200,6
1760129939298,TEXT,1,200,18
1760129939299,TEXT,0,200,16
1760129939299,TEXT,0,200,3
1760129939299,TEXT,0,200,3
1760129939298,TEXT,1,200,10
1760129939299,TEXT,0,200,5
1760129939299,TEXT,0,200,14
1760129939299,TEXT,0,200,13
1760129939299,TEXT,0,200,7
1760129939299,TEXT,0,200,10
1760129939299,TEXT,0,200,5
1760129939299,TEXT,0,200,5
1760129939299,TEXT,0,200,8
1760129939299,TEXT,1,200,3
1760129939300,TEXT,1,200,16
1760129939300,TEXT,2,200,8
1760129939300,LEAVE,2,200,10
1760129939300,TEXT,2,200,8
1760129939300,TEXT,2,200,10
1760129939300,TEXT,2,200,5
1760129939300,TEXT,2,200,6
1760129939300,TEXT,2,200,5
1760129939300,TEXT,2,200,5
1760129939300,TEXT,2,200,5
1760129939300,JOIN,2,200,6
1760129939300,TEXT,2,200,20
1760129939300,TEXT,2,200,5
1760129939301,TEXT,1,200,5
1760129939300,JOIN,2,200,15
1760129939300,LEAVE,2,200,20
1760129939300,TEXT,2,200,16
1760129939300,TEXT,2,200,12
1760129939301,TEXT,2,200,10
1760129939300,TEXT,2,200,2
1760129939301,TEXT,1,200,10
1760129939300,TEXT,2,200,2
1760129939300,TEXT,2,200,2
1760129939300,TEXT,2,200,2
1760129939300,TEXT,2,200,3
1760129939300,TEXT,2,200,4
1760129939300,LEAVE,2,200,1
1760129939301,LEAVE,2,200,4
1760129939300,TEXT,2,200,3
1760129939300,TEXT,2,200,11
1760129939301,TEXT,2,200,4
1760129939300,TEXT,2,200,1
1760129939300,TEXT,2,200,7
1760129939300,JOIN,2,200,3
1760129939300,TEXT,2,200,1
1760129939300,TEXT,2,200,1
1760129939300,TEXT,3,200,3
1760129939301,TEXT,2,200,3
1760129939301,TEXT,2,200,4
1760129939300,TEXT,3,200,9
1760129939301,TEXT,2,200,16
1760129939300,JOIN,3,200,9
1760129939301,TEXT,2,200,16
1760129939300,TEXT,3,200,8
1760129939301,TEXT,3,200,9
1760129939300,TEXT,3,200,8
1760129939301,TEXT,3,200,9
1760129939302,TEXT,2,200,8
1760129939302,TEXT,2,200,8
1760129939300,TEXT,3,200,18
1760129939301,TEXT,3,200,18
1760129939301,TEXT,3,200,18
1760129939301,JOIN,3,200,12
1760129939301,TEXT,3,200,12
1760129939301,TEXT,3,200,1
1760129939301,TEXT,3,200,6
1760129939301,TEXT,3,200,1
1760129939301,JOIN,2,200,1
1760129939301,TEXT,3,200,5
1760129939301,TEXT,3,200,7
1760129939301,TEXT,3,200,20
1760129939301,TEXT,3,200,20
1760129939301,TEXT,3,200,20
1760129939301,TEXT,4,200,13
1760129939301,TEXT,4,200,13
1760129939300,TEXT,4,200,11
1760129939301,TEXT,4,200,11
1760129939301,LEAVE,3,200,11
1760129939301,TEXT,3,200,18
1760129939302,TEXT,3,200,18
1760129939302,TEXT,3,200,18
1760129939303,TEXT,2,200,8
1760129939303,LEAVE,2,200,8
1760129939303,TEXT,2,200,8
1760129939302,TEXT,3,200,12
1760129939302,TEXT,3,200,12
1760129939302,TEXT,3,200,12
1760129939303,TEXT,2,200,12
1760129939302,JOIN,3,200,10
1760129939302,TEXT,3,200,10
1760129939302,TEXT,4,200,1
1760129939302,TEXT,4,200,1
1760129939302,TEXT,3,200,1
1760129939302,TEXT,3,200,1
1760129939303,TEXT,3,200,1
1760129939303,TEXT,2,200,1
1760129939301,TEXT,4,200,3
1760129939301,TEXT,4,200,3
1760129939303,TEXT,3,200,6
1760129939302,TEXT,4,200,4
1760129939301,TEXT,4,200,5
1760129939301,JOIN,4,200,15
1760129939301,TEXT,4,200,15
1760129939302,TEXT,4,200,9
