timestamp,messageType,latencyMs,statusCode,roomId
1760126618821,TEXT,0,200,16
1760126618822,TEXT,0,200,6
1760126618820,TEXT,1,200,13
1760126618822,JOIN,0,200,6
1760126618822,TEXT,1,200,6
1760126618823,TEXT,0,200,9
1760126618822,TEXT,1,200,6
1760126618823,TEXT,0,200,19
1760126618824,TEXT,0,200,7
1760126618825,TEXT,0,200,4
1760126618825,TEXT,0,200,13
1760126618826,TEXT,0,200,11
1760126618827,TEXT,1,200,6
1760126618827,TEXT,1,200,1
1760126618827,JOIN,1,200,13
1760126618827,TEXT,1,200,16
1760126618827,TEXT,1,200,11
1760126618827,TEXT,1,200,9
1760126618827,TEXT,1,200,7
1760126618827,TEXT,1,200,6
1760126618827,TEXT,1,200,16
1760126618827,TEXT,1,200,7
1760126618829,TEXT,0,200,20
1760126618829,JOIN,0,200,19
1760126618829,JOIN,0,200,6
1760126618829,TEXT,0,200,1
1760126618829,JOIN,1,200,7
1760126618829,TEXT,1,200,9
1760126618829,TEXT,1,200,1
1760126618830,TEXT,0,200,9
1760126618830,TEXT,0,200,10
1760126618830,TEXT,1,200,7
1760126618832,JOIN,0,200,18
1760126618832,LEAVE,0,200,16
1760126618832,TEXT,0,200,13
1760126618832,TEXT,0,200,18
1760126618832,TEXT,0,200,12
1760126618833,TEXT,0,200,4
1760126618833,TEXT,0,200,16
1760126618833,TEXT,1,200,5
1760126618833,TEXT,1,200,19
1760126618833,TEXT,1,200,4
1760126618833,TEXT,2,200,10
1760126618833,TEXT,2,200,12
1760126618833,TEXT,2,200,18
1760126618833,TEXT,2,200,7
1760126618833,TEXT,2,200,5
1760126618833,TEXT,2,200,9
1760126618834,TEXT,2,200,1
1760126618833,TEXT,2,200,10
1760126618834,TEXT,2,200,13
1760126618833,TEXT,2,200,7
1760126618833,JOIN,2,200,20
1760126618834,TEXT,2,200,11
1760126618834,TEXT,2,200,12
1760126618834,TEXT,3,200,20
1760126618837,TEXT,0,200,13
1760126618834,LEAVE,3,200,20
1760126618837,TEXT,0,200,5
1760126618837,TEXT,0,200,17
1760126618837,TEXT,1,200,4
1760126618837,TEXT,1,200,5
1760126618837,TEXT,0,200,1
1760126618837,TEXT,1,200,20
1760126618837,TEXT,1,200,12
1760126618837,TEXT,1,200,4
1760126618837,TEXT,1,200,5
1760126618837,JOIN,1,200,13
1760126618838,TEXT,0,200,14
1760126618838,TEXT,0,200,6
1760126618838,TEXT,1,200,11
1760126618838,TEXT,1,200,16
1760126618838,TEXT,1,200,14
1760126618839,TEXT,1,200,2
1760126618838,TEXT,3,200,16
1760126618841,TEXT,1,200,13
1760126618841,TEXT,1,200,10
1760126618841,TEXT,3,200,10
1760126618841,TEXT,3,200,10
1760126618841,TEXT,3,200,9
1760126618841,TEXT,3,200,5
1760126618839,TEXT,5,200,4
1760126618841,LEAVE,3,200,11
1760126618841,LEAVE,3,200,11
1760126618841,TEXT,3,200,4
1760126618839,TEXT,5,200,16
1760126618839,TEXT,5,200,12
1760126618841,LEAVE,3,200,12
1760126618841,TEXT,3,200,2
1760126618841,TEXT,3,200,17
1760126618841,TEXT,4,200,4
1760126618841,TEXT,4,200,17
1760126618841,TEXT,4,200,9
1760126618841,TEXT,4,200,9
1760126618841,TEXT,4,200,16
1760126618841,JOIN,4,200,16
1760126618842,TEXT,4,200,7
1760126618842,TEXT,4,200,7
1760126618841,TEXT,5,200,9
1760126618842,TEXT,5,200,11
1760126618841,TEXT,5,200,17
1760126618842,TEXT,5,200,7
1760126618842,TEXT,5,200,16
1760126618841,TEXT,5,200,9
1760126618842,TEXT,5,200,19
1760126618842,TEXT,5,200,6
1760126618843,TEXT,4,200,7
1760126618843,TEXT,4,200,12
1760126618841,TEXT,6,200,2
1760126618842,TEXT,6,200,9
1760126618845,JOIN,3,200,20
1760126618845,TEXT,3,200,11
1760126618845,TEXT,3,200,1
1760126618845,TEXT,3,200,1
1760126618842,TEXT,6,200,2
1760126618842,TEXT,6,200,9
1760126618845,TEXT,3,200,20
1760126618842,TEXT,6,200,6
1760126618842,TEXT,7,200,19
1760126618842,TEXT,7,200,17
1760126618841,TEXT,8,200,14
1760126618844,TEXT,5,200,19
1760126618845,TEXT,5,200,9
1760126618848,TEXT,1,200,15
1760126618844,TEXT,8,200,6
1760126618845,TEXT,8,200,6
1760126618849,TEXT,4,200,5
1760126618849,TEXT,4,200,4
1760126618849,TEXT,4,200,10
1760126618848,TEXT,4,200,13
1760126618849,TEXT,4,200,1
1760126618849,JOIN,4,200,1
1760126618844,TEXT,8,200,14
1760126618844,TEXT,8,200,2
1760126618845,TEXT,8,200,2
1760126618848,TEXT,4,200,12
1760126618849,TEXT,5,200,4
1760126618848,TEXT,5,200,9
1760126618849,TEXT,5,200,10
1760126618849,TEXT,5,200,13
