timestamp,messageType,latencyMs,statusCode,roomId
1760124528417,TEXT,0,200,16
1760124528415,TEXT,1,200,9
1760124528416,TEXT,0,200,2
1760124528418,TEXT,0,200,19
1760124528418,TEXT,0,200,11
1760124528419,TEXT,0,200,5
1760124528420,JOIN,0,200,7
1760124528420,TEXT,0,200,2
1760124528422,TEXT,0,200,12
1760124528422,TEXT,0,200,2
1760124528422,TEXT,0,200,7
1760124528422,TEXT,0,200,12
1760124528423,TEXT,0,200,1
1760124528423,TEXT,0,200,2
1760124528423,TEXT,0,200,11
1760124528423,TEXT,0,200,19
1760124528423,JOIN,1,200,2
1760124528423,TEXT,1,200,11
1760124528423,TEXT,1,200,11
1760124528424,TEXT,1,200,18
1760124528424,TEXT,1,200,7
1760124528424,TEXT,1,200,9
1760124528424,TEXT,1,200,2
1760124528424,TEXT,1,200,11
1760124528424,TEXT,1,200,1
1760124528424,TEXT,1,200,16
1760124528424,TEXT,1,200,18
1760124528424,TEXT,1,200,11
1760124528424,TEXT,1,200,1
1760124528424,TEXT,1,200,1
1760124528424,LEAVE,2,200,11
1760124528424,JOIN,2,200,11
1760124528426,TEXT,0,200,4
1760124528427,TEXT,0,200,19
1760124528427,TEXT,0,200,13
1760124528427,TEXT,0,200,5
1760124528427,TEXT,0,200,2
1760124528427,TEXT,0,200,18
1760124528427,TEXT,0,200,9
1760124528427,TEXT,1,200,9
1760124528428,TEXT,0,200,17
1760124528428,TEXT,2,200,16
1760124528428,TEXT,2,200,1
1760124528431,LEAVE,2,200,18
1760124528432,TEXT,3,200,18
1760124528431,TEXT,3,200,12
1760124528431,TEXT,3,200,1
1760124528431,JOIN,3,200,5
1760124528431,TEXT,4,200,4
1760124528432,LEAVE,4,200,19
1760124528432,TEXT,4,200,16
1760124528431,TEXT,4,200,20
1760124528431,TEXT,4,200,20
1760124528432,TEXT,4,200,13
1760124528431,TEXT,5,200,12
1760124528431,TEXT,5,200,4
1760124528432,TEXT,5,200,5
1760124528432,TEXT,5,200,7
1760124528432,TEXT,5,200,11
1760124528432,TEXT,5,200,17
1760124528431,TEXT,5,200,12
1760124528432,TEXT,5,200,12
1760124528432,TEXT,5,200,11
1760124528432,TEXT,5,200,1
1760124528432,TEXT,5,200,5
1760124528432,LEAVE,5,200,2
1760124528432,TEXT,5,200,13
1760124528432,TEXT,5,200,18
1760124528432,TEXT,5,200,9
1760124528432,TEXT,5,200,4
1760124528432,TEXT,5,200,13
1760124528432,TEXT,5,200,4
1760124528432,TEXT,5,200,12
1760124528432,TEXT,5,200,2
1760124528432,TEXT,5,200,11
1760124528432,TEXT,5,200,11
1760124528432,TEXT,6,200,12
1760124528432,TEXT,6,200,12
1760124528438,TEXT,0,200,6
1760124528438,TEXT,0,200,1
1760124528438,LEAVE,1,200,4
1760124528438,TEXT,1,200,16
1760124528438,TEXT,1,200,4
1760124528440,TEXT,0,200,4
1760124528440,LEAVE,0,200,1
1760124528439,TEXT,0,200,14
1760124528440,TEXT,0,200,13
1760124528440,TEXT,1,200,5
1760124528441,TEXT,2,200,15
1760124528441,TEXT,2,200,12
1760124528441,TEXT,2,200,5
1760124528441,TEXT,1,200,1
1760124528441,TEXT,2,200,16
1760124528441,TEXT,2,200,15
1760124528441,TEXT,2,200,5
1760124528441,TEXT,2,200,12
1760124528441,TEXT,2,200,19
1760124528441,LEAVE,2,200,2
1760124528441,TEXT,2,200,4
1760124528441,TEXT,2,200,7
1760124528441,TEXT,2,200,11
1760124528441,TEXT,2,200,12
1760124528444,TEXT,2,200,6
1760124528444,TEXT,2,200,9
1760124528444,TEXT,2,200,9
1760124528444,TEXT,2,200,10
1760124528444,TEXT,2,200,4
1760124528444,TEXT,2,200,10
1760124528444,TEXT,2,200,4
1760124528444,TEXT,2,200,16
1760124528444,TEXT,2,200,17
1760124528444,LEAVE,2,200,12
1760124528444,TEXT,2,200,7
1760124528444,TEXT,2,200,20
1760124528444,TEXT,3,200,6
1760124528444,TEXT,2,200,4
1760124528444,TEXT,3,200,9
1760124528444,TEXT,3,200,14
1760124528444,JOIN,3,200,15
1760124528444,TEXT,3,200,10
1760124528444,TEXT,3,200,14
1760124528444,TEXT,3,200,6
1760124528444,TEXT,3,200,13
1760124528444,TEXT,3,200,9
1760124528444,TEXT,3,200,10
1760124528448,TEXT,1,200,9
1760124528444,TEXT,4,200,2
1760124528448,TEXT,1,200,11
1760124528448,TEXT,1,200,3
1760124528444,TEXT,5,200,13
1760124528444,TEXT,5,200,20
1760124528448,TEXT,1,200,14
1760124528448,TEXT,2,200,13
1760124528448,TEXT,1,200,15
1760124528444,TEXT,5,200,16
1760124528448,TEXT,1,200,1
1760124528444,TEXT,5,200,5
1760124528445,TEXT,5,200,5
1760124528448,TEXT,1,200,15
1760124528448,TEXT,1,200,1
1760124528448,TEXT,2,200,6
1760124528448,TEXT,2,200,16
1760124528448,TEXT,3,200,10
1760124528450,TEXT,3,200,6
1760124528450,TEXT,3,200,14
1760124528448,TEXT,6,200,10
1760124528450,TEXT,3,200,10
1760124528450,TEXT,3,200,13
1760124528450,TEXT,7,200,6
1760124528450,TEXT,8,200,14
1760124528450,TEXT,12,200,13
1760124528450,TEXT,12,200,13
1760124528450,TEXT,12,200,13
1760124528450,LEAVE,12,200,13
1760124528451,TEXT,12,200,6
1760124528451,LEAVE,12,200,6
1760124528450,TEXT,13,200,15
1760124528451,TEXT,12,200,15
1760124528451,TEXT,12,200,15
1760124528450,TEXT,12,200,12
1760124528450,TEXT,12,200,12
1760124528450,TEXT,12,200,9
1760124528451,TEXT,12,200,12
1760124528450,TEXT,12,200,9
1760124528450,TEXT,13,200,1
1760124528450,TEXT,13,200,1
1760124528450,TEXT,13,200,1
1760124528450,TEXT,13,200,1
1760124528450,TEXT,13,200,1
1760124528450,TEXT,14,200,11
1760124528450,TEXT,14,200,11
1760124528450,TEXT,14,200,16
1760124528451,TEXT,14,200,16
1760124528451,TEXT,14,200,16
1760124528450,TEXT,14,200,19
1760124528450,TEXT,14,200,7
1760124528450,TEXT,14,200,7
1760124528450,TEXT,14,200,7
1760124528451,TEXT,14,200,7
1760124528450,LEAVE,14,200,20
1760124528450,TEXT,14,200,20
1760124528450,TEXT,14,200,20
1760124528450,TEXT,16,200,8
1760124528450,TEXT,16,200,8
1760124528450,TEXT,16,200,17
1760124528450,TEXT,16,200,3
1760124528450,TEXT,16,200,8
1760124528450,TEXT,16,200,17
1760124528451,TEXT,16,200,17
1760124528451,TEXT,15,200,6
1760124528451,TEXT,15,200,6
1760124528453,TEXT,13,200,12
1760124528451,TEXT,16,200,15
1760124528454,TEXT,13,200,10
1760124528451,JOIN,16,200,5
1760124528451,TEXT,16,200,14
1760124528454,TEXT,12,200,10
1760124528451,TEXT,16,200,5
1760124528451,TEXT,16,200,14
1760124528454,TEXT,13,200,15
1760124528454,TEXT,12,200,10
1760124528454,TEXT,13,200,5
1760124528454,TEXT,13,200,14
1760124528454,TEXT,12,200,5
1760124528454,TEXT,12,200,14
1760124528454,TEXT,13,200,15
1760124528454,TEXT,12,200,14
1760124528451,TEXT,16,200,1
1760124528451,TEXT,16,200,11
1760124528454,TEXT,13,200,15
1760124528451,TEXT,16,200,1
1760124528454,TEXT,12,200,15
1760124528450,TEXT,16,200,19
1760124528450,TEXT,16,200,19
1760124528450,LEAVE,16,200,19
1760124528451,TEXT,16,200,20
1760124528451,TEXT,16,200,7
1760124528451,TEXT,16,200,18
1760124528454,TEXT,13,200,20
1760124528454,TEXT,13,200,7
1760124528451,LEAVE,16,200,18
1760124528454,TEXT,13,200,20
1760124528451,LEAVE,16,200,18
1760124528454,TEXT,13,200,7
1760124528454,TEXT,13,200,7
1760124528451,TEXT,16,200,4
1760124528454,TEXT,12,200,4
1760124528454,TEXT,13,200,7
1760124528455,TEXT,12,200,4
1760124528454,TEXT,13,200,7
1760124528457,TEXT,10,200,4
1760124528458,TEXT,9,200,4
1760124528454,TEXT,20,200,18
1760124528451,TEXT,24,200,13
1760124528453,TEXT,22,200,6
1760124528454,TEXT,21,200,9
1760124528451,TEXT,24,200,13
1760124528453,TEXT,21,200,6
1760124528454,TEXT,21,200,6
1760124528454,TEXT,21,200,6
1760124528454,TEXT,21,200,6
1760124528457,TEXT,18,200,15
1760124528458,TEXT,17,200,15
1760124528459,TEXT,16,200,15
1760124528459,TEXT,16,200,15
1760124528458,TEXT,19,200,10
1760124528458,TEXT,19,200,10
1760124528458,TEXT,19,200,10
1760124528454,JOIN,23,200,2
1760124528454,TEXT,23,200,2
1760124528454,TEXT,23,200,2
1760124528455,TEXT,22,200,2
1760124528455,TEXT,22,200,2
1760124528457,TEXT,21,200,2
1760124528457,JOIN,20,200,2
1760124528457,TEXT,20,200,2
1760124528457,TEXT,22,200,5
1760124528457,TEXT,22,200,5
1760124528454,JOIN,26,200,1
1760124528454,TEXT,26,200,1
1760124528454,TEXT,26,200,1
1760124528454,TEXT,25,200,1
1760124528454,LEAVE,25,200,1
1760124528457,TEXT,22,200,1
1760124528457,TEXT,22,200,1
1760124528454,TEXT,26,200,11
1760124528457,TEXT,23,200,11
1760124528458,TEXT,22,200,11
1760124528459,TEXT,21,200,11
1760124528453,TEXT,30,200,16
1760124528453,TEXT,30,200,16
1760124528451,TEXT,33,200,19
1760124528451,TEXT,33,200,19
1760124528454,TEXT,30,200,19
1760124528454,TEXT,30,200,19
1760124528454,TEXT,30,200,19
1760124528455,TEXT,29,200,19
1760124528455,TEXT,29,200,19
1760124528457,TEXT,27,200,19
1760124528458,TEXT,26,200,19
1760124528457,TEXT,28,200,20
1760124528458,TEXT,27,200,20
1760124528458,TEXT,26,200,20
1760124528459,TEXT,26,200,20
1760124528459,TEXT,26,200,20
1760124528454,TEXT,32,200,18
1760124528457,TEXT,30,200,18
1760124528458,LEAVE,29,200,18
1760124528451,TEXT,37,200,17
1760124528454,TEXT,33,200,17
1760124528458,TEXT,30,200,17
1760124528450,TEXT,37,200,3
1760124528459,TEXT,29,200,17
1760124528459,TEXT,28,200,17
1760124528459,TEXT,28,200,15
1760124528453,TEXT,35,200,8
1760124528460,TEXT,27,200,15
1760124528453,TEXT,34,200,8
1760124528466,TEXT,21,200,15
1760124528454,TEXT,34,200,8
1760124528454,TEXT,34,200,8
1760124528454,TEXT,34,200,8
1760124528454,TEXT,34,200,9
1760124528454,TEXT,34,200,8
1760124528457,TEXT,30,200,14
1760124528454,TEXT,34,200,9
1760124528454,TEXT,33,200,8
1760124528458,TEXT,30,200,5
1760124528458,TEXT,30,200,14
1760124528459,TEXT,29,200,2
1760124528454,TEXT,34,200,9
1760124528457,TEXT,31,200,8
1760124528459,TEXT,29,200,14
1760124528454,TEXT,33,200,9
1760124528458,TEXT,30,200,10
1760124528457,TEXT,30,200,8
1760124528459,LEAVE,29,200,14
1760124528458,TEXT,30,200,5
1760124528455,TEXT,33,200,9
1760124528458,TEXT,30,200,8
1760124528460,TEXT,28,200,5
1760124528460,TEXT,28,200,14
1760124528457,TEXT,31,200,9
1760124528458,TEXT,30,200,8
1760124528460,TEXT,28,200,5
1760124528457,TEXT,31,200,9
1760124528460,JOIN,28,200,14
1760124528459,TEXT,29,200,8
1760124528459,JOIN,29,200,8
1760124528454,TEXT,34,200,12
1760124528461,TEXT,27,200,14
1760124528457,TEXT,30,200,9
1760124528458,TEXT,30,200,9
1760124528458,TEXT,30,200,9
1760124528459,TEXT,29,200,10
1760124528467,TEXT,21,200,10
1760124528454,TEXT,46,200,16
1760124528460,JOIN,40,200,11
1760124528457,TEXT,42,200,7
1760124528455,TEXT,45,200,16
1760124528457,TEXT,43,200,16
1760124528458,LEAVE,42,200,16
1760124528458,TEXT,42,200,16
1760124528458,TEXT,42,200,16
1760124528460,TEXT,40,200,11
1760124528458,LEAVE,41,200,16
1760124528467,TEXT,33,200,11
1760124528458,TEXT,42,200,1
1760124528459,TEXT,41,200,4
1760124528459,TEXT,41,200,4
1760124528458,TEXT,42,200,1
1760124528458,TEXT,42,200,1
1760124528460,JOIN,41,200,1
1760124528460,TEXT,40,200,1
1760124528466,TEXT,34,200,1
1760124528467,TEXT,33,200,1
1760124528467,LEAVE,33,200,1
1760124528460,TEXT,41,200,20
1760124528468,TEXT,33,200,1
1760124528460,JOIN,41,200,20
1760124528468,TEXT,33,200,1
1760124528460,TEXT,40,200,20
1760124528460,JOIN,40,200,20
1760124528451,TEXT,50,200,13
1760124528451,TEXT,50,200,13
1760124528454,TEXT,47,200,13
1760124528455,TEXT,46,200,13
1760124528458,TEXT,43,200,13
1760124528458,TEXT,43,200,13
1760124528458,TEXT,43,200,13
1760124528458,TEXT,43,200,13
1760124528458,TEXT,43,200,13
1760124528458,JOIN,43,200,13
1760124528459,TEXT,42,200,13
1760124528459,TEXT,42,200,13
1760124528467,LEAVE,45,200,15
1760124528467,TEXT,44,200,15
1760124528467,TEXT,44,200,15
1760124528468,TEXT,44,200,15
1760124528468,TEXT,43,200,15
1760124528468,TEXT,43,200,15
1760124528468,LEAVE,43,200,15
1760124528470,LEAVE,41,200,15
1760124528471,TEXT,40,200,15
1760124528471,TEXT,40,200,15
1760124528474,TEXT,37,200,15
1760124528454,TEXT,60,200,6
1760124528454,TEXT,60,200,6
1760124528457,TEXT,58,200,6
1760124528458,TEXT,57,200,9
1760124528459,TEXT,57,200,9
1760124528460,TEXT,56,200,9
1760124528460,TEXT,56,200,9
1760124528454,TEXT,64,200,12
1760124528454,TEXT,64,200,12
1760124528454,TEXT,64,200,12
1760124528455,TEXT,64,200,12
1760124528455,TEXT,64,200,12
1760124528460,TEXT,58,200,12
1760124528460,TEXT,58,200,12
1760124528460,TEXT,58,200,12
1760124528466,TEXT,52,200,12
1760124528466,TEXT,52,200,12
1760124528466,TEXT,52,200,12
1760124528468,TEXT,51,200,12
1760124528468,TEXT,51,200,12
1760124528468,TEXT,50,200,12
1760124528470,JOIN,48,200,12
1760124528475,TEXT,44,200,12
1760124528475,TEXT,44,200,12
1760124528475,TEXT,44,200,12
1760124528466,TEXT,60,200,14
1760124528466,JOIN,60,200,14
1760124528467,TEXT,60,200,14
1760124528467,JOIN,60,200,14
1760124528467,TEXT,59,200,14
1760124528467,TEXT,59,200,14
1760124528468,TEXT,59,200,14
1760124528468,TEXT,59,200,14
1760124528468,TEXT,59,200,14
1760124528468,TEXT,58,200,14
1760124528460,TEXT,76,200,5
1760124528460,TEXT,76,200,5
1760124528461,TEXT,76,200,5
1760124528466,TEXT,70,200,5
1760124528466,TEXT,70,200,5
1760124528466,TEXT,70,200,5
1760124528466,TEXT,70,200,5
1760124528467,TEXT,70,200,5
1760124528467,TEXT,69,200,5
1760124528459,LEAVE,95,200,19
1760124528460,TEXT,95,200,2
1760124528460,TEXT,94,200,19
1760124528460,TEXT,94,200,19
1760124528460,TEXT,95,200,2
1760124528469,TEXT,85,200,1
1760124528466,TEXT,88,200,19
1760124528460,TEXT,95,200,2
1760124528467,TEXT,87,200,19
1760124528469,TEXT,85,200,1
1760124528460,TEXT,94,200,2
1760124528468,TEXT,87,200,19
1760124528470,TEXT,84,200,1
