timestamp,messageType,latencyMs,statusCode,roomId
1760125419818,TEXT,0,200,4
1760125419819,TEXT,0,200,12
1760125419817,LEAVE,1,200,10
1760125419818,TEXT,2,200,10
1760125419819,TEXT,1,200,12
1760125419820,TEXT,0,200,12
1760125419820,TEXT,0,200,9
1760125419820,TEXT,1,200,9
1760125419821,TEXT,0,200,10
1760125419821,TEXT,0,200,11
1760125419821,TEXT,0,200,9
1760125419821,TEXT,0,200,11
1760125419822,TEXT,0,200,7
1760125419822,TEXT,0,200,11
1760125419823,TEXT,0,200,5
1760125419823,TEXT,0,200,4
1760125419823,TEXT,0,200,4
1760125419824,TEXT,1,200,4
1760125419826,TEXT,0,200,6
1760125419826,TEXT,0,200,9
1760125419826,TEXT,0,200,6
1760125419827,TEXT,1,200,5
1760125419827,TEXT,1,200,6
1760125419826,TEXT,1,200,17
1760125419826,TEXT,2,200,9
1760125419829,TEXT,0,200,5
1760125419829,TEXT,0,200,12
1760125419829,LEAVE,0,200,14
1760125419829,TEXT,0,200,4
1760125419829,TEXT,1,200,14
1760125419829,TEXT,1,200,14
1760125419829,TEXT,1,200,10
1760125419830,TEXT,0,200,9
1760125419830,TEXT,0,200,14
1760125419830,TEXT,0,200,5
1760125419830,TEXT,0,200,11
1760125419830,TEXT,1,200,3
1760125419830,TEXT,1,200,12
1760125419830,TEXT,1,200,5
1760125419830,JOIN,1,200,14
1760125419830,TEXT,1,200,12
1760125419830,TEXT,1,200,12
1760125419831,TEXT,1,200,19
1760125419831,TEXT,2,200,4
1760125419831,TEXT,2,200,3
1760125419831,TEXT,2,200,10
1760125419831,TEXT,2,200,5
1760125419832,TEXT,2,200,9
1760125419831,TEXT,2,200,4
1760125419832,TEXT,2,200,12
1760125419832,TEXT,2,200,11
1760125419832,TEXT,2,200,14
1760125419832,TEXT,3,200,3
1760125419832,TEXT,3,200,19
1760125419832,TEXT,3,200,17
1760125419832,TEXT,3,200,14
1760125419832,TEXT,3,200,4
1760125419832,TEXT,3,200,9
1760125419832,TEXT,3,200,19
1760125419832,TEXT,3,200,17
1760125419832,TEXT,3,200,12
1760125419835,TEXT,0,200,4
1760125419835,TEXT,0,200,9
1760125419835,TEXT,0,200,13
1760125419835,TEXT,0,200,12
1760125419835,TEXT,0,200,7
1760125419835,TEXT,1,200,4
1760125419837,TEXT,0,200,18
1760125419837,TEXT,1,200,12
1760125419837,TEXT,4,200,9
1760125419837,TEXT,4,200,4
1760125419837,LEAVE,4,200,14
1760125419842,TEXT,0,200,7
1760125419842,LEAVE,1,200,2
1760125419842,TEXT,1,200,10
1760125419842,TEXT,1,200,3
1760125419842,TEXT,1,200,19
1760125419842,TEXT,1,200,13
1760125419842,TEXT,1,200,13
1760125419843,TEXT,1,200,3
1760125419843,JOIN,1,200,11
1760125419843,TEXT,1,200,7
1760125419843,TEXT,1,200,9
1760125419845,LEAVE,0,200,16
1760125419845,TEXT,0,200,11
1760125419845,TEXT,0,200,3
1760125419845,TEXT,0,200,16
1760125419845,TEXT,1,200,4
1760125419845,TEXT,1,200,4
1760125419846,LEAVE,2,200,10
1760125419846,TEXT,2,200,5
1760125419846,TEXT,2,200,14
1760125419846,TEXT,2,200,1
1760125419846,TEXT,2,200,7
1760125419846,TEXT,2,200,16
1760125419846,TEXT,2,200,5
1760125419846,TEXT,2,200,13
1760125419846,TEXT,2,200,4
1760125419846,TEXT,2,200,9
1760125419846,TEXT,2,200,12
1760125419846,TEXT,2,200,17
1760125419846,JOIN,2,200,12
1760125419846,TEXT,2,200,18
1760125419846,TEXT,3,200,18
1760125419849,TEXT,0,200,8
1760125419849,TEXT,0,200,3
1760125419849,TEXT,0,200,6
1760125419849,TEXT,0,200,3
1760125419850,TEXT,1,200,15
1760125419850,TEXT,1,200,7
1760125419850,TEXT,3,200,5
1760125419850,TEXT,3,200,13
1760125419850,TEXT,3,200,2
1760125419850,TEXT,3,200,19
1760125419850,TEXT,3,200,13
1760125419851,JOIN,3,200,5
1760125419850,TEXT,3,200,6
1760125419850,TEXT,3,200,8
1760125419850,TEXT,3,200,2
1760125419851,TEXT,3,200,3
1760125419851,TEXT,3,200,18
1760125419851,TEXT,3,200,14
1760125419850,LEAVE,3,200,4
1760125419851,TEXT,3,200,17
1760125419851,TEXT,16,200,19
1760125419851,TEXT,17,200,2
1760125419855,TEXT,13,200,2
1760125419851,TEXT,18,200,1
1760125419851,TEXT,17,200,1
1760125419855,TEXT,14,200,1
1760125419855,TEXT,14,200,1
1760125419851,TEXT,18,200,5
1760125419855,TEXT,14,200,15
1760125419855,TEXT,14,200,15
1760125419855,LEAVE,14,200,15
1760125419851,TEXT,18,200,8
1760125419851,TEXT,20,200,18
1760125419855,TEXT,17,200,18
1760125419855,TEXT,16,200,6
1760125419855,TEXT,17,200,18
1760125419855,TEXT,17,200,18
1760125419856,TEXT,16,200,6
1760125419855,LEAVE,17,200,18
1760125419856,TEXT,16,200,6
1760125419855,TEXT,17,200,18
1760125419855,TEXT,17,200,18
1760125419855,JOIN,17,200,18
1760125419855,TEXT,18,200,3
1760125419855,TEXT,18,200,3
1760125419855,TEXT,18,200,12
1760125419855,TEXT,17,200,3
1760125419855,LEAVE,17,200,12
1760125419855,TEXT,17,200,3
1760125419856,TEXT,17,200,3
1760125419856,TEXT,17,200,12
1760125419856,TEXT,17,200,3
1760125419851,TEXT,22,200,13
1760125419856,TEXT,17,200,3
1760125419856,TEXT,17,200,12
1760125419855,TEXT,18,200,13
1760125419855,TEXT,18,200,13
1760125419855,TEXT,18,200,13
1760125419855,JOIN,18,200,13
1760125419855,TEXT,17,200,13
1760125419856,TEXT,17,200,13
1760125419855,TEXT,18,200,19
1760125419855,TEXT,18,200,19
1760125419856,TEXT,18,200,19
1760125419856,TEXT,18,200,19
1760125419856,TEXT,18,200,19
1760125419856,TEXT,18,200,19
1760125419856,TEXT,17,200,19
1760125419855,TEXT,21,200,20
1760125419855,JOIN,21,200,20
1760125419855,TEXT,20,200,20
